"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Characteristics:Length;Characteristics:Guests;Characteristics:Cabins;Characteristics:Crew;Characteristics:Year;Weight;Length;Width;Height;Unit;Portion;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr";Url;Tabs:1;Tabs:2
318206333932;Azimut;;NEW;"Motor Yachts;60-80ft;Yacht Charters";"Azimut 65 'Elegance'";"Length: 65ft | Guests: 12 | Cabins: 4";"Luxurious Italian-built motor yacht with elegant styling, spacious flybridge, and exceptional entertaining areas. Perfect for extended cruising with family and friends.";"https://static.tildacdn.com/stor6332-6539-4937-a333-663133613465/23778960.jpg https://static.tildacdn.com/stor6637-3433-4261-b164-663330623535/31009586.jpg https://static.tildacdn.com/stor3731-3765-4433-a333-643536356131/76032488.jpg https://static.tildacdn.com/stor3764-6638-4132-b462-346266393835/84237069.jpg https://static.tildacdn.com/stor3563-3533-4334-b939-363032336133/90086894.jpg https://static.tildacdn.com/stor3665-3430-4935-a534-633463336437/27131803.jpg https://static.tildacdn.com/stor3965-3132-4863-b530-393539353366/89956048.jpg https://static.tildacdn.com/stor6331-6434-4864-b730-613364373834/32658991.jpg https://static.tildacdn.com/stor3261-6661-4764-a534-636661333838/10028321.jpg https://static.tildacdn.com/stor3461-3830-4436-a138-343038633439/45703440.jpg https://static.tildacdn.com/stor6437-3239-4165-b161-343835396231/95940640.jpg https://static.tildacdn.com/stor6631-3737-4236-b666-373361366564/58396948.jpg https://static.tildacdn.com/stor3461-6632-4337-a662-356665316435/31542791.jpg https://static.tildacdn.com/stor6138-6361-4636-b863-633338343565/85683391.jpg https://static.tildacdn.com/stor6164-3531-4665-b834-346364326164/24549796.jpg https://static.tildacdn.com/stor6232-3137-4839-b638-353762323536/81244101.jpg https://static.tildacdn.com/stor3961-6135-4033-a238-363931303363/71631047.jpg https://static.tildacdn.com/stor6565-3737-4566-a661-366363396666/77802784.jpg https://static.tildacdn.com/stor6264-3064-4862-b264-343666623531/51848917.jpg https://static.tildacdn.com/stor3563-3536-4532-b936-313534353337/36602040.jpg https://static.tildacdn.com/stor3032-6330-4665-b238-656362393461/45534056.jpg https://static.tildacdn.com/stor3466-6630-4136-b963-346266323162/63365837.jpg https://static.tildacdn.com/stor3231-3837-4561-b261-663765633966/38865768.jpg https://static.tildacdn.com/stor3930-6435-4465-b336-643638626161/36924104.jpg https://static.tildacdn.com/stor3465-6239-4831-b833-613961393563/20835568.jpg https://static.tildacdn.com/stor3034-3162-4432-b839-666538383766/72127917.jpg https://static.tildacdn.com/stor3736-3664-4533-b537-373164646164/59784373.jpg https://static.tildacdn.com/stor3632-6334-4365-b862-383037383165/56075139.jpg https://static.tildacdn.com/stor6331-3037-4330-b332-393633316136/24402661.jpg https://static.tildacdn.com/stor3435-3662-4162-b561-353237383265/93043549.jpg https://static.tildacdn.com/stor3165-6464-4335-b464-356439653131/88471064.jpg https://static.tildacdn.com/stor6438-3238-4065-b830-333738643464/15060368.jpg https://static.tildacdn.com/stor3762-3730-4631-b863-643835346231/93033616.jpg https://static.tildacdn.com/stor6236-3561-4762-a564-326164396137/60067364.jpg https://static.tildacdn.com/stor6639-6264-4531-b737-616431373962/67742955.jpg https://static.tildacdn.com/stor3038-3662-4062-a662-636532393335/79228382.jpg https://static.tildacdn.com/stor6434-3232-4864-b039-666665643163/66220490.jpg https://static.tildacdn.com/stor3530-3931-4939-b262-643865633535/33933370.jpg";;;;"product_options:[{""title"":""Charter Duration"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}}]";;lSEJZdKIHGtzupZs08g6;;65;12;4;;;0;0;0;0;;0;"Charter Azimut 65 'Elegance' | Luxury Motor Yacht Rental";"Luxurious Italian-built motor yacht with elegant styling, spacious flybridge, and exceptional entertaining areas. Perfect for extended cruising with family and friends.";"azimut 65 yacht charter, luxury motor yacht rental, italian yacht, flybridge yacht, 65 foot yacht rental";"Charter Azimut 65 'Elegance' | Luxury Motor Yacht Rental";"Luxurious Italian-built motor yacht with elegant styling, spacious flybridge, and exceptional entertaining areas. Perfect for extended cruising with family and friends.";https://azureyachtgroup.com/yachtcharters/tproduct/935199511-318206333932-azimut-65-elegance;"info|#|Pricing|#|<h2 class=""t-redactor__h2"">Winter discounted prices:</h2>Monday - Thursday:<br /><ul><li data-list=""bullet"">4-hour Cruise: $2.250;</li><li data-list=""bullet"">5-hour Cruise: $2.550;</li><li data-list=""bullet"">6-hour Cruise: $3.050;</li><li data-list=""bullet"">7-hour Cruise: $3.450;</li><li data-list=""bullet"">8-hour Cruise: $3.850.</li></ul>Friday - Sunday:<br /><ul><li data-list=""bullet"">4-hour Cruise: $2.550;</li><li data-list=""bullet"">5-hour Cruise: $2.950;</li><li data-list=""bullet"">6-hour Cruise: $3.350;</li><li data-list=""bullet"">7-hour Cruise: $3.750;</li><li data-list=""bullet"">8-hour Cruise: $4.150.</li></ul><br />Our yacht is also available for 3 hour special Monday - Thursday for $1.900.<br /><br /><strong>Charters to the Bahamas:</strong><br />- 3 days/2 nights Bimini Islands Cruise: $18.000;<br />- 5 days/4 nights Bimini Islands Cruise: $29.000;<br />- 7 days/6 nights Nassau Island Cruise: $39.000.<br /><strong>Price includes:</strong> yacht rental, licensed captain, and crew member.<br /><strong>Not included:</strong> pre-charged 40% APA (Advance Provisioning Allowance) which includes fuel, docking fees, customs, food and beverage, and other expenses. Gratuity to the crew which is 10-20% (10% is the minimum).";"info|#|Disclamer|#|<strong>Price includes:</strong>&nbsp;licensed captain and stewardess, local fuel at a cruising speed of 10 knots, towels, inflatable water toys,&nbsp;ice, water and soft drinks.<br />Floating toys are included and available upon request.<br />The yacht is equipped with AC,&nbsp;Bluetooth stereo system, and Wi-Fi in the Miami-Dade area.<br /><br /><strong>Not included:</strong>&nbsp;Tips for the crew are 10-20% of the booking price ($300 minimum).<br />Private chef, Dj, bartender, and additional crew can be provided at additional cost.<br />1 or 2 jet skis can be provided upon request and at an additional cost.<br /><br />The capacity of the yacht is 13 people. Sleeps up to 6 people.<br />Charter start time: 11am or 4pm.<br />If you have an 8-hour cruise, you can choose any time to start, but the yacht must return to the harbor no later than 8:45pm.<br />The master cabin will be locked except for multi-day charters. No pets will be allowed. No red wine. No hookah."
102259176402;;AZ66;;;"Azimut 65 'Elegance' - Half-Day (4h)";;;;2800.00;;;"Charter Duration:Half-Day (4h)";;o7jle6gNAtufpV7AgdZL;318206333932;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-318206333932-azimut-65-elegance?editionuid=102259176402;;
606286999302;;AZ68;;;"Azimut 65 'Elegance' - Half-Day (5h)";;;;3300.00;;;"Charter Duration:Half-Day (5h)";;pCDTRnjpjvbkA48VK1tF;318206333932;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-318206333932-azimut-65-elegance?editionuid=606286999302;;
959427140042;;AZ69;;;"Azimut 65 'Elegance' - Half-Day (6h)";;;;3800.00;;;"Charter Duration:Half-Day (6h)";;mL5gzyc58fFhUXVtjl9B;318206333932;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-318206333932-azimut-65-elegance?editionuid=959427140042;;
126624011662;;AZ68;;;"Azimut 65 'Elegance' - Full-Day (7h)";;;;4200.00;;;"Charter Duration:Full-Day (7h)";;9aHnXHlgSUtlY6aafzJ5;318206333932;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-318206333932-azimut-65-elegance?editionuid=126624011662;;
354736218142;;AZ67;;;"Azimut 65 'Elegance' - Full-Day (8h)";;;;4400.00;;;"Charter Duration:Full-Day (8h)";;2zAcaFo7A2REYH6Xrr8V;318206333932;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-318206333932-azimut-65-elegance?editionuid=354736218142;;
580830513222;Beneteau;;NEW;"Motor Yachts;Yacht Charters;30-40ft";"Beneteau Grand Turismo 38";"Length: 38ft | Guests: 8 | Cabins: 2";"Elegant sport cruiser with exceptional comfort and excellent handling characteristics. Featuring a sleek design and spacious cockpit for day cruising and weekend getaways.";"https://static.tildacdn.com/stor3834-6330-4434-b931-303835333534/98634106.jpg https://static.tildacdn.com/stor3532-3638-4665-b135-343937373263/86410593.jpg https://static.tildacdn.com/stor3761-6633-4236-b766-396431383665/29773584.jpg https://static.tildacdn.com/stor3334-6162-4535-a462-353166663963/67740683.jpg https://static.tildacdn.com/stor6235-3938-4563-b663-633539656535/11992608.jpg https://static.tildacdn.com/stor3137-3566-4735-b436-636236616662/31582758.jpg https://static.tildacdn.com/stor6566-6461-4334-a635-363665613838/94395990.jpg https://static.tildacdn.com/stor6235-6261-4361-a666-623466323162/61734107.jpg https://static.tildacdn.com/stor3562-6633-4130-a562-383665393662/23213593.jpg https://static.tildacdn.com/stor6361-6639-4966-b936-396564313565/60998509.jpg https://static.tildacdn.com/stor3037-3430-4366-b564-356662653539/40949144.jpg https://static.tildacdn.com/stor6632-6361-4361-b362-636138306430/38851221.jpg https://static.tildacdn.com/stor3639-6631-4932-b634-386133303965/37363183.jpg https://static.tildacdn.com/stor3064-3635-4864-b535-643166346538/71986724.jpg https://static.tildacdn.com/stor6332-3332-4137-b639-383133666266/72902027.jpg https://static.tildacdn.com/stor3530-6665-4231-a133-326438333735/16475728.jpg https://static.tildacdn.com/stor6465-6632-4935-b866-323835383735/40402311.jpg https://static.tildacdn.com/stor3064-6538-4235-a366-383964316136/24262191.jpg https://static.tildacdn.com/stor6333-3036-4563-a334-343530663133/29872863.jpg https://static.tildacdn.com/stor6636-3135-4665-a437-623135633235/32907344.jpg https://static.tildacdn.com/stor3830-3038-4666-a461-633662323763/73222247.jpg https://static.tildacdn.com/stor3432-3661-4139-a265-333438646263/33757932.jpg https://static.tildacdn.com/stor3739-6565-4936-b138-313531383631/47910413.jpg https://static.tildacdn.com/stor6532-3930-4830-b331-353338316333/58790375.jpg https://static.tildacdn.com/stor6361-3932-4835-b564-306535313362/92377855.jpg https://static.tildacdn.com/stor3463-3566-4139-a131-373839626335/73737432.jpg https://static.tildacdn.com/stor3261-3831-4138-b338-373332343538/97024378.jpg https://static.tildacdn.com/stor3438-3936-4631-b563-323336323264/11413564.jpg";;;;"product_options:[{""title"":""Charter Duration"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}}]";;6T34gmcgXf67PmPaGFMC;;;;;;;0;0;0;0;;0;"Charter Beneteau Grand Turismo 38 | Sport Cruiser Rental";;"beneteau yacht charter, grand turismo 38, french yacht rental, day cruiser, sport cruiser charter";;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-580830513222-beneteau-grand-turismo-38;;
202310448302;;GT39;;;"Beneteau Grand Turismo 38 - Half-Day (4h)";;;;1500.00;;1600;"Charter Duration:Half-Day (4h)";;BYasVpI3sbsTrZ9tNuPy;580830513222;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-580830513222-beneteau-grand-turismo-38?editionuid=202310448302;;
621032270072;;GT310;;;"Beneteau Grand Turismo 38 - Half-Day (6h)";;;;2000.00;;2100;"Charter Duration:Half-Day (6h)";;14VVrLLTUF6C7fAganjM;580830513222;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-580830513222-beneteau-grand-turismo-38?editionuid=621032270072;;
210863849762;;GT310-3;;;"Beneteau Grand Turismo 38 - Full-Day (8h)";;;;2300.00;;2400;"Charter Duration:Full-Day (8h)";;K3COdIVucNHF3spGx5Xt;580830513222;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-580830513222-beneteau-grand-turismo-38?editionuid=210863849762;;
810822764382;"Bilgin Yachts";;EXCLUSIVE;"Motor Yachts;80ft+;Yacht Charters;Featured Yachts";"Eternal Spark";"Length: 50m | Guests: 12 | Cabins: 6<br />Exclusive VIP Package";"The newest superyacht from Bilgin built specifically for charter experiences with innovative design and unique layout.";"https://static.tildacdn.com/stor3531-3662-4335-b539-303633633033/66063123.jpg https://static.tildacdn.com/stor6364-6263-4236-a463-623133366138/25663015.jpg https://static.tildacdn.com/stor6439-6639-4938-b738-656139363464/53933377.jpg https://static.tildacdn.com/stor3763-3164-4834-b862-343430313336/65916768.jpg https://static.tildacdn.com/stor6332-6563-4663-a666-376435643663/35288506.jpg https://static.tildacdn.com/stor3265-6533-4962-b635-353733666465/69603885.jpg https://static.tildacdn.com/stor6539-3665-4239-a134-316263343864/46972040.jpg https://static.tildacdn.com/stor3463-3032-4236-b130-306336656436/43307689.jpg https://static.tildacdn.com/stor3762-6363-4638-a462-333238616338/34784309.jpg https://static.tildacdn.com/stor3266-3661-4839-a161-623033613862/42647048.jpg https://static.tildacdn.com/stor6662-6463-4435-a238-613863643231/56509844.jpg https://static.tildacdn.com/stor3337-3136-4131-a532-643964303863/41974568.jpg https://static.tildacdn.com/stor6331-3237-4863-b461-303035316166/10806183.jpg https://static.tildacdn.com/stor6665-6531-4234-a264-656438353563/19036887.jpg https://static.tildacdn.com/stor6534-3766-4836-b732-623333616532/45266496.jpg https://static.tildacdn.com/stor6561-6262-4364-b230-366636316265/86948542.jpg https://static.tildacdn.com/stor3466-6264-4130-a564-623335383339/87441526.jpg https://static.tildacdn.com/stor6665-3135-4732-b662-653833353333/91357469.jpg https://static.tildacdn.com/stor3836-3334-4835-a137-396137616364/83097115.jpg https://static.tildacdn.com/stor3438-6361-4637-b132-326330396362/37025163.jpg https://static.tildacdn.com/stor3465-6430-4166-b835-306133303630/24427042.jpg https://static.tildacdn.com/stor6434-3032-4134-b032-643932353635/83648289.jpg https://static.tildacdn.com/stor3231-3232-4965-b062-326233376630/63752934.jpg https://static.tildacdn.com/stor3065-6237-4430-b966-303639363662/72778251.jpg https://static.tildacdn.com/stor3564-6430-4266-a631-396330303537/46643879.jpg https://static.tildacdn.com/stor3261-3261-4639-b064-323364636336/94634057.jpg https://static.tildacdn.com/stor3037-6434-4430-a465-666461383461/11285093.jpg https://static.tildacdn.com/stor6537-3561-4065-a633-656263656665/71982296.jpg https://static.tildacdn.com/stor6662-3261-4631-b162-346631663531/64877235.jpg https://static.tildacdn.com/stor6563-6434-4237-b866-636365663166/51670739.jpg https://static.tildacdn.com/stor6263-3031-4735-a466-663762313363/19320182.jpg https://static.tildacdn.com/stor3638-3132-4136-a264-333331363333/71249879.jpg https://static.tildacdn.com/stor3161-3366-4661-b236-633239343834/30466247.jpg https://static.tildacdn.com/stor6363-6162-4566-b161-636432623831/81811124.jpg https://static.tildacdn.com/stor6263-6430-4637-b837-666663396530/98270002.jpg https://static.tildacdn.com/stor3463-3233-4136-a134-333566613235/67805520.jpg https://static.tildacdn.com/stor3631-3364-4364-b162-383639616238/98759922.jpg https://static.tildacdn.com/stor3762-6630-4134-b336-333334313230/53354961.jpg https://static.tildacdn.com/stor6431-3337-4531-b361-326465343831/72399317.jpg https://static.tildacdn.com/stor3031-3265-4761-b333-356131653061/86315652.jpg https://static.tildacdn.com/stor6235-3961-4834-b638-393066333837/39399909.jpg https://static.tildacdn.com/stor3463-3032-4236-b130-306336656436/43307689.jpg";;;;"product_options:[{""title"":""Charter Duration"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}}]";;j80yBC6DxaIf86aHhRLy;;;12;6;10;2022;0;50;0;0;;0;;;;;;https://azureyachtgroup.com/chartereternalspark;"info|#|Package Options|#|<h2 class=""t-redactor__h2"">Basic Package</h2><ul><li data-list=""bullet"">Professional crew service (experienced captain and crew)</li><li data-list=""bullet"">Fuel allocation for 4 hours of daily cruising</li><li data-list=""bullet"">Basic water toys package: - Snorkeling equipment - 2 Paddleboards - Swimming platform - Beach towels and accessories</li><li data-list=""bullet"">Standard insurance coverage for yacht and passengers</li><li data-list=""bullet"">Welcome package: - Champagne reception - Light snacks and refreshments - Basic bar setup</li><li data-list=""bullet"">Daily housekeeping and cabin service</li><li data-list=""bullet"">Access to all yacht amenities: - Sundeck - Dining areas - Entertainment systems - Lounge spaces</li><li data-list=""bullet"">Standard navigation within coastal waters</li><li data-list=""bullet"">Basic meal service with standard menu options</li><li data-list=""bullet"">Wi-Fi access in coastal areas</li></ul><h2 class=""t-redactor__h2""></h2><h2 class=""t-redactor__h2"">Premium Package</h2><ul><li data-list=""bullet"">All Basic Package features included</li><li data-list=""bullet"">Unlimited fuel for extended cruising</li><li data-list=""bullet"">Premium water toys collection: - 2 Jet skis - 2 Seabobs - Inflatable water platform - Water skiing equipment - Wakeboard - Multiple paddleboards - Full snorkeling and diving gear</li><li data-list=""bullet"">Enhanced insurance coverage with additional protection</li><li data-list=""bullet"">Dedicated professional chef service: - Customized menu planning - Special dietary accommodations - Premium ingredients - Wine pairing recommendations</li><li data-list=""bullet"">Premium beverage package: - Top-shelf spirits - Premium wines - Craft cocktails - Champagne selection</li><li data-list=""bullet"">Extended navigation area access: - Offshore capabilities - Access to exclusive locations - Flexible itinerary changes</li><li data-list=""bullet"">VIP concierge service: - Priority reservations - Shore excursion planning - Special event arrangements - Transportation coordination</li><li data-list=""bullet"">Wellness package: - Onboard massage credits - Yoga sessions available - Personal trainer options</li><li data-list=""bullet"">Professional photography: - Half-day photo session - Digital photo album - Drone footage - Edited highlights video</li><li data-list=""bullet"">High-speed satellite Wi-Fi throughout the journey</li><li data-list=""bullet"">Welcome gift package for all guests</li></ul>";
388510145922;;ES-W-BASIC;;;"Eternal Spark - Weekly (7d)";;;https://static.tildacdn.com/stor3531-3662-4335-b539-303633633033/66063123.jpg;334800.00;;349800;"Charter Duration:Weekly (7d)";;sgAlIIMlx91KLOFBenxY;810822764382;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/chartereternalspark?editionuid=388510145922;;
904635476802;;ES-W-PREMIUM;;;"Eternal Spark - Weekly (7d)";;;https://static.tildacdn.com/stor6364-6263-4236-a463-623133366138/25663015.jpg;349800.00;;365000;"Charter Duration:Weekly (7d)";;KomZDb5eDdZStOpMRlZP;810822764382;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/chartereternalspark?editionuid=904635476802;;
665142958322;;ES-D-BASIC;;;"Eternal Spark - Half Week (4d)";;;https://static.tildacdn.com/stor6364-6263-4236-a463-623133366138/25663015.jpg;55000.00;;199000;"Charter Duration:Half Week (4d)";;Ms12iINH0mZ3GhkB5nmF;810822764382;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/chartereternalspark?editionuid=665142958322;;
227457221972;;ES-D-PREMIUM;;;"Eternal Spark - Half Week (5d)";;;https://static.tildacdn.com/stor6364-6263-4236-a463-623133366138/25663015.jpg;65000.00;;249000;"Charter Duration:Half Week (5d)";;xjftv60E20tgSBnP7OaL;810822764382;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/chartereternalspark?editionuid=227457221972;;
